Unnamed: 0,core,time,section,face,ACorDC,AC_col_sp,DC_col_sp,DC_volt,note,mm_per_encode_step,num_tracks,ACDC_offset,laser_offset,Y_left,Y_right,AC_edgespace,DC_edgespace,idx1_raw,idx1_rel,idx2_rel,idx3_rel,idx_abs,xmin,xmax,header
1,ALHIC2301,2025-07-09-13-06,31,w1,AC,10,25,1000,,0.25,5,305,-10,48.99471484,107.9653789,16,12,48.865625,0,0,0,24.83,48.865625,619.8875,22
34,ALHIC2301,2025-07-09-13-16,31,w1,DC,10,25,1000,,0.25,6,305,-10,48.99471484,107.9653789,16,12,48.865625,0,0,0,24.83,48.865625,619.8875,22
76,ALHIC2301,2025-07-09-11-18,32,w1,AC,10,25,1000,,0.25,5,305,-10,49.53942578,107.1145781,16,12,15.009375,0,0,0,25.4,19.51875,884.7546875,22
13,ALHIC2301,2025-07-09-11-30,32,w1,DC,10,25,1000,,0.25,6,305,-10,49.53942578,107.1145781,16,12,15.009375,0,0,0,25.4,19.51875,884.7546875,22
2,ALHIC2301,2025-07-09-10-57,33,w1,AC,10,25,1000,,0.25,5,305,-10,51.40473828,107.823,16,12,45.9640625,0,0,0,26.27,48.696875,856.9953125,22
9,ALHIC2301,2025-07-09-11-08,33,w1,DC,10,25,1000,,0.25,6,305,-10,51.40473828,107.823,16,12,45.9640625,0,0,0,26.27,48.696875,856.9953125,22
62,ALHIC2301,2025-07-09-15-56,36,w1,AC,10,25,1000,,0.25,6,305,-10,52.65985547,113.2874727,16,12,81.3625,0,0,0,27.18,81.3625,519.0578125,22
50,ALHIC2301,2025-07-09-16-05,36,w1,DC,10,25,1000,,0.25,7,305,-10,52.65985547,113.2874727,16,12,81.3625,0,0,0,27.18,81.3625,519.0578125,22
74,ALHIC2301,2025-07-09-10-24,37,w1,AC,10,25,1000,,0.25,5,305,-10,52.78784766,108.2724609,16,12,179.725,0,0,0,27.98,199.30625,726.446875,22
60,ALHIC2301,2025-07-09-10-31,37,w1,DC,10,25,1000,,0.25,6,305,-10,52.78784766,108.2724609,16,12,179.725,0,0,0,27.98,199.30625,726.446875,22
16,ALHIC2301,2025-07-09-09-58,38,w1,AC,10,25,1000,,0.25,5,305,-10,47.87751172,106.0464883,16,12,196.4046875,0,0,0,28.92,196.4046875,720.99375,22
61,ALHIC2301,2025-07-09-10-08,38,w1,DC,10,25,1000,,0.25,6,305,-10,47.87751172,106.0464883,16,12,196.4046875,0,0,0,28.92,196.4046875,720.99375,22
33,ALHIC2301,2025-07-09-09-21,39,w1,AC,10,25,1000,,0.25,6,305,-10,50.55195312,111.5883516,16,12,55.4421875,0,0,0,29.46,75.70625,955.471875,22
20,ALHIC2301,2025-07-09-09-35,39,w1,DC,10,25,1000,,0.25,7,305,-10,50.55195312,111.5883516,16,12,55.4421875,0,0,0,29.46,75.70625,955.471875,22
44,ALHIC2301,2025-07-14-11-36,4,w1,AC,10,25,1000,,0.25,6,305,-10,50.25330469,111.7446211,16,12,217.03125,0,0,0,4.26,217.03125,563.4890625,22
30,ALHIC2301,2025-07-14-11-46,4,w1,DC,10,25,1000,,0.25,7,305,-10,50.25330469,111.7446211,16,12,217.03125,0,0,0,4.26,217.03125,563.4890625,22
47,ALHIC2301,2025-07-09-09-00,40,w1,AC,10,25,1000,,0.25,5,305,-10,49.29137891,107.0034531,16,12,9.021875,0,0,0,30.75,13.740625,942.928125,22
78,ALHIC2301,2025-07-09-09-11,40,w1,DC,10,25,1000,,0.25,6,305,-10,49.29137891,107.0034531,16,12,9.021875,0,0,0,30.75,13.740625,942.928125,22
18,ALHIC2301,2025-07-08-15-19,41,w1,AC,10,25,1000,,0.25,6,305,-10,52.59536328,113.0567891,16,12,12.15,0,0,0,31.27,12.15,874.51875,22
25,ALHIC2301,2025-07-08-15-50,41,w1,AC,10,25,1000,,0.25,6,305,-10,52.59536328,113.0567891,16,12,12.15,0,0,0,31.27,12.15,874.51875,22
71,ALHIC2301,2025-07-08-14-58,42,w1,AC,10,25,1000,,0.25,4,305,-10,50.79255859,106.1293359,16,12,53.940625,0,0,0,32.55,53.940625,530.7984375,22
80,ALHIC2301,2025-07-08-14-48,42,w1,AC,10,25,1000,,0.25,4,305,-10,50.79255859,106.1293359,16,12,53.940625,0,0,0,32.55,53.940625,530.7984375,22
3,ALHIC2301,2025-07-14-14-58,44,w1,AC,10,25,1000,,0.25,5,305,-10,50.20071875,104.1365273,16,12,25.4953125,0,0,0,33.53,24.8671875,1027.175,22
45,ALHIC2301,2025-07-14-15-09,44,w1,DC,10,25,1000,,0.25,6,305,-10,50.20071875,104.1365273,16,12,25.4953125,0,0,0,33.53,24.8671875,1027.175,22
4,ALHIC2301,2025-07-14-15-22,45,w1,AC,10,25,1000,,0.25,5,305,-10,50.88830469,107.8428437,16,12,39.0015625,0,0,0,34.56,18.56875,925.7515625,22
37,ALHIC2301,2025-07-14-15-32,45,w1,DC,10,25,1000,,0.25,6,305,-10,50.88830469,107.8428437,16,12,39.0015625,0,0,0,34.56,18.56875,925.7515625,22
28,ALHIC2301,2025-07-14-15-40,46,w1,AC,10,25,1000,but on rock,0.25,5,305,-10,48.29869531,104.5805312,16,12,109.565625,0,0,0,35.86,109.565625,587.4609375,22
42,ALHIC2301,2025-07-14-15-47,46,w1,DC,10,25,1000,but on rock,0.25,6,305,-10,48.29869531,104.5805312,16,12,109.565625,0,0,0,35.86,109.565625,587.4609375,22
83,ALHIC2301,2025-07-14-16-00,47_2,w1,AC,10,25,1000,,0.25,5,305,-10,49.79044922,107.3581602,16,12,18.378125,0,0,0,36.41,18.378125,925.8984375,22
48,ALHIC2301,2025-07-14-16-10,47_2,w1,DC,10,25,1000,,0.25,6,305,-10,49.79044922,107.3581602,16,12,18.378125,0,0,0,36.41,18.378125,925.8984375,22
55,ALHIC2301,2025-07-14-11-20,5,w1,AC,10,25,1000,rock markec with button,0.25,5,305,-10,50.57675781,107.7932344,16,12,213.68125,0,0,0,5.01,213.68125,616.8953125,22
22,ALHIC2301,2025-07-14-11-29,5,w1,DC,10,25,1000,rock markec with button,0.25,6,305,-10,50.57675781,107.7932344,16,12,213.68125,0,0,0,5.01,213.68125,616.8953125,22
8,ALHIC2301,2025-07-14-10-59,8,w1,AC,10,25,1000,,0.25,5,305,-10,52.10125391,110.7152266,16,12,207.178125,0,0,0,5.66,207.178125,667.246875,22
82,ALHIC2301,2025-07-14-11-11,8,w1,DC,10,25,1000,,0.25,6,305,-10,52.10125391,110.7152266,16,12,207.178125,0,0,0,5.66,207.178125,667.246875,22
68,ALHIC2301,2025-07-14-10-34,9,w1,AC,10,25,1000,,0.25,6,305,-10,49.32164062,108.6375859,16,12,82.125,0,0,0,6.52,82.125,582.45625,22
43,ALHIC2301,2025-07-14-10-45,9,w1,DC,10,25,1000,,0.25,6,305,-10,49.32164062,108.6375859,16,12,82.125,0,0,0,6.52,82.125,582.45625,22
15,ALHIC2302,2025-07-09-14-06,204_4,o,AC,10,25,1000,,0.25,26,305,-10,0,240.6272969,16,12,359.175,10,0,0,151.19,271.1671875,533.184375,22
53,ALHIC2302,2025-07-09-14-59,204_4,o,DC,10,25,1000,,0.25,17,305,-10,0,240.6272969,16,12,359.175,10,0,0,151.19,271.1671875,533.184375,22
81,ALHIC2302,2025-07-09-14-45,204_4,o_lores,AC,10,25,1000,,0.25,16,305,-10,0,240.6272969,16,12,359.175,10,0,0,151.19,271.1671875,533.184375,22
,ALHIC2502,2026-04-29-08-52,100,r,AC,10,25,1000,a few small rocks in bottom ~40cm,0.25,8,305,-10,40.49067578,149.5772266,16,12,755.5734375,82,0,0,86.49,63.290625,857.2765625,22
,ALHIC2502,2026-04-29-09-09,100,r,DC,10,25,1000,a few small rocks in bottom ~40cm,0.25,8,305,-10,40.49067578,149.5772266,16,12,755.5734375,82,0,0,86.49,63.290625,857.2765625,22
,ALHIC2502,2026-04-29-09-51,100,tr,AC,10,25,1000,,0.25,8,305,-10,32.26147266,143.2098633,16,12,767.715625,82,0,0,86.49,85.8328125,865.5,22
,ALHIC2502,2026-04-29-10-08,100,tr,DC,10,25,1000,,0.25,8,305,-10,32.26147266,143.2098633,16,12,767.715625,82,0,0,86.49,85.8328125,865.5,22
,ALHIC2502,2026-04-30-10-51,101,r,AC,10,25,1000,2 peices. far side gouge on deeper section along edge. lots of rocks,0.25,8,305,-10,34.90217969,154.7361055,16,12,135.409375,10,0,0,87.41,43.0859375,936.3421875,22
,ALHIC2502,2026-04-30-11-07,101,r,DC,10,25,1000,2 peices. far side gouge on deeper section along edge. lots of rocks,0.25,9,305,-10,34.90217969,154.7361055,16,12,135.409375,10,0,0,87.41,43.0859375,936.3421875,22
,ALHIC2502,2026-04-30-12-54,101,tr,AC,10,25,1000,big rocks 5mm in bottom 10cm. clean above. 1 crack. spaul on close edge,0.25,8,305,-10,29.06910937,149.7707031,16,12,129.175,10,0,0,87.41,42.3390625,1006.665625,22
,ALHIC2502,2026-04-30-13-13,101,tr,DC,10,25,1000,big rocks 5mm in bottom 10cm. clean above. 1 crack. spaul on close edge,0.25,9,305,-10,29.06910937,149.7707031,16,12,129.175,10,0,0,87.41,42.3390625,1006.665625,22
,ALHIC2502,2026-04-30-14-23,102,r,AC,10,25,1000,big rock at bottom (marked). many in top 20 cm,0.25,9,305,-10,34.92549609,161.1357148,16,12,736.0859375,68,0,0,88.38,42.2140625,820.834375,22
,ALHIC2502,2026-04-30-14-40,102,r,DC,10,25,1000,big rock at bottom (marked). many in top 20 cm,0.25,9,305,-10,34.92549609,161.1357148,16,12,736.0859375,68,0,0,88.38,42.2140625,820.834375,22
,ALHIC2502,2026-04-30-15-20,102,tr,AC,10,25,1000,rocks in top 20 cm,0.25,8,305,-10,29.98291406,149.9036562,16,12,734.3890625,68,0,0,88.38,45.8375,818.984375,22
,ALHIC2502,2026-04-30-15-35,102,tr,DC,10,25,1000,rocks in top 20 cm,0.25,9,305,-10,29.98291406,149.9036562,16,12,734.3890625,68,0,0,88.38,45.8375,818.984375,22
,ALHIC2502,2026-04-23-09-34,103,r,AC,10,25,1000,1 break. rocks throughout. one 20 cm from bottom - 4cm from right edge,0.25,8,305,-10,42.08412891,156.4372109,16,12,150.03125,10,0,0,89.16,42.9875,953.76875,22
,ALHIC2502,2026-04-23-09-52,103,r,DC,10,25,1000,1 break. rocks throughout. one 20 cm from bottom - 4cm from right edge,0.25,9,305,-10,42.08412891,156.4372109,16,12,150.03125,10,0,0,89.16,42.9875,953.76875,22
,ALHIC2502,2026-04-23-10-38,103,tr,AC,10,25,1000,"break. rock on surface 4cm above break, far side",0.25,8,305,-10,30.25526953,143.2589766,16,12,150.234375,10,0,0,89.16,59.128125,905.66875,22
,ALHIC2502,2026-04-23-10-55,103,tr,DC,10,25,1000,break. rock on surface 4cm above break,0.25,8,305,-10,30.25526953,143.2589766,16,12,150.234375,10,0,0,89.16,59.128125,905.66875,22
,ALHIC2502,2026-04-30-08-55,104,r,AC,10,25,1000,rocks marked with button. rocky layer 8 cm from bottom. see pohone fort pics,0.25,8,305,-10,36.86323828,158.7678594,16,12,534.7359375,31,0,0,90.09,228.8578125,622.0609375,22
,ALHIC2502,2026-04-30-09-08,104,r,DC,10,25,1000,rocks marked with button. rocky layer 8 cm from bottom. see pohone fort pics,0.25,9,305,-10,36.86323828,158.7678594,16,12,534.7359375,31,0,0,90.09,228.8578125,622.0609375,22
,ALHIC2502,2026-04-30-09-39,104,tr,AC,10,25,1000,rock layer extends full width on this face. marked,0.25,8,305,-10,30.77716016,147.970875,16,12,510.865625,31,0,0,90.09,195.265625,585.4625,22
,ALHIC2502,2026-04-30-09-51,104,tr,DC,10,25,1000,rock layer extends full width on this face. marked,0.25,9,305,-10,30.77716016,147.970875,16,12,510.865625,31,0,0,90.09,195.265625,585.4625,22
,ALHIC2502,2026-04-27-14-29,15,r,AC,10,25,1000,rocks - 9 marked at/near surface,0.25,8,305,-10,39.08772266,154.3918164,16,12,161.8125,10,0,0,12.71,41.4359375,978.921875,22
,ALHIC2502,2026-04-27-14-50,15,r,DC,10,25,1000,rocks - 9 marked at/near surface,0.25,9,305,-10,39.08772266,154.3918164,16,12,161.8125,10,0,0,12.71,41.4359375,978.921875,22
,ALHIC2502,2026-04-27-15-39,15,tr,AC,10,25,1000,rocks - one major rock at surface,0.25,8,305,-10,29.99134766,145.4799883,16,12,170.5890625,10,0,0,12.71,53.925,928.1375,22
,ALHIC2502,2026-04-27-15-57,15,tr,DC,10,25,1000,rocks - one major rock at surface,0.25,9,305,-10,29.99134766,145.4799883,16,12,170.5890625,10,0,0,12.71,53.925,928.1375,22
,ALHIC2502,2026-04-21-09-52,16,r,AC,10,25,1000,,0.25,8,305,-10,42.55641016,159.6310625,16,12,179.1015625,10,0,0,13.64,39.2109375,912.86875,22
,ALHIC2502,2026-04-21-10-11,16,r,DC,10,25,1000,,0.25,9,305,-10,42.55641016,159.6310625,16,12,179.1015625,10,0,0,13.64,39.2109375,912.86875,22
,ALHIC2502,2026-04-21-10-35,16,tr,AC,10,25,1000,,0.25,8,305,-10,34.79254297,150.637875,16,12,226.6796875,10,0,0,13.64,60.0265625,968.246875,22
,ALHIC2502,2026-04-21-10-54,16,tr,DC,10,25,1000,,0.25,9,305,-10,34.79254297,150.637875,16,12,226.6796875,10,0,0,13.64,60.0265625,968.246875,22
,ALHIC2502,2026-04-28-09-19,17,r,AC,10,25,1000,a few small rocks throughout core,0.25,8,305,-10,36.92624219,154.3010312,16,12,150.7765625,10,0,0,14.49,72.2375,877.8328125,22
,ALHIC2502,2026-04-28-09-38,17,r,DC,10,25,1000,a few small rocks throughout core,0.25,9,305,-10,36.92624219,154.3010312,16,12,150.7765625,10,0,0,14.49,72.2375,877.8328125,22
,ALHIC2502,2026-04-28-10-42,17,tr,AC,10,25,1000,rocks - 3 at surface marked w/button. surface cracks throughout ice - primarily straight across,0.25,8,305,-10,31.35858203,143.6895859,16,12,138.878125,10,0,0,14.49,80.615625,868.2515625,22
,ALHIC2502,2026-04-28-11-08,17,tr,DC,10,25,1000,rocks - 3 at surface marked w/button. surface cracks throughout ice - primarily straight across,0.25,8,305,-10,31.35858203,143.6895859,16,12,138.878125,10,0,0,14.49,80.615625,868.2515625,22
,ALHIC2502,2026-04-28-11-01,17,tr,DC,10,25,1000,rocks - 3 at surface marked w/button. surface cracks throughout ice - primarily straight across,0.25,8,305,-10,31.35858203,143.6895859,16,12,138.878125,10,0,0,14.49,80.615625,868.2515625,22
,ALHIC2502,2026-04-22-11-23,18,r,AC,10,25,1000,,0.25,8,305,-10,41.85245312,157.2116133,16,12,193.3453125,10,0,0,15.4,27.5390625,1059.73125,22
,ALHIC2502,2026-04-22-11-44,18,r,DC,10,25,1000,,0.25,9,305,-10,41.85245312,157.2116133,16,12,193.3453125,10,0,0,15.4,27.5390625,1059.73125,22
,ALHIC2502,2026-04-22-14-18,18,tr,AC,10,25,1000,,0.25,8,305,-10,33.46350781,143.8443672,16,12,203.15625,10,0,0,15.4,45.55,1047.14375,22
,ALHIC2502,2026-04-22-14-41,18,tr,DC,10,25,1000,,0.25,8,305,-10,33.46350781,143.8443672,16,12,203.15625,10,0,0,15.4,45.55,1047.14375,22
,ALHIC2502,2026-04-21-14-40,19,r,AC,10,25,1000,,0.25,8,305,-10,43.72967187,158.6879883,16,12,137.6515625,10,0,0,16.4,24.6953125,974.2203125,22
,ALHIC2502,2026-04-21-15-03,19,r,DC,10,25,1000,,0.25,9,305,-10,43.72967187,158.6879883,16,12,137.6515625,10,0,0,16.4,24.6953125,974.2203125,22
,ALHIC2502,2026-04-22-09-36,19,tr,AC,10,25,1000,,0.25,8,305,-10,34.88828906,146.7618945,16,12,143.9484375,10,0,0,16.4,12.4234375,985.0421875,22
,ALHIC2502,2026-04-22-09-58,19,tr,DC,10,25,1000,,0.25,8,305,-10,34.88828906,146.7618945,16,12,143.9484375,10,0,0,16.4,12.4234375,985.0421875,22
,ALHIC2502,2026-04-22-15-08,20,r,AC,10,25,1000,,0.25,8,305,-10,48.10769922,156.2055352,16,12,143.95,10,0,0,17.34,44.4609375,961.9859375,22
,ALHIC2502,2026-04-22-15-28,20,r,DC,10,25,1000,,0.25,8,305,-10,48.10769922,156.2055352,16,12,143.95,10,0,0,17.34,44.4609375,961.9859375,22
,ALHIC2502,2026-04-23-08-53,20,tr,AC,10,25,1000,,0.25,7,305,-10,34.96171094,141.2542617,16,12,113.6578125,10,0,0,17.34,16.3921875,931.8140625,22
,ALHIC2502,2026-04-23-09-11,20,tr,DC,10,25,1000,,0.25,8,305,-10,34.96171094,141.2542617,16,12,113.6578125,10,0,0,17.34,16.3921875,931.8140625,22
,ALHIC2502,2026-04-27-15-07,21,r,AC,10,25,1000,rocks in bottom ~30cm,0.25,8,305,-10,36.65983984,156.5165859,16,12,125.853125,10,0,0,18.29,31.678125,865.58125,22
,ALHIC2502,2026-04-27-15-25,21,r,DC,10,25,1000,rocks in bottom ~30cm,0.25,9,305,-10,36.65983984,156.5165859,16,12,125.853125,10,0,0,18.29,31.678125,865.58125,22
,ALHIC2502,2026-04-28-08-49,21,tr,AC,10,25,1000,small rocks bottom third,0.25,8,305,-10,34.51820312,149.9631875,16,12,159.8296875,10,0,0,18.29,68.1171875,888.625,22
,ALHIC2502,2026-04-28-09-06,21,tr,DC,10,25,1000,small rocks bottom third,0.25,9,305,-10,34.51820312,149.9631875,16,12,159.8296875,10,0,0,18.29,68.1171875,888.625,22
,ALHIC2502,2026-04-30-10-02,22,r,AC,10,25,1000,no rocks,0.25,8,305,-10,38.06973828,158.7152734,16,12,146.2875,10,0,0,19.17,26.940625,961.084375,22
,ALHIC2502,2026-04-30-10-20,22,r,DC,10,25,1000,no rocks,0.25,9,305,-10,38.06973828,158.7152734,16,12,146.2875,10,0,0,19.17,26.940625,961.084375,22
,ALHIC2502,2026-04-30-11-18,22,tr,AC,10,25,1000,one asurface gounge in mifddle of face near idx,0.25,8,305,-10,28.99419922,147.3309141,16,12,173.9546875,10,0,0,19.17,29.059375,969.4921875,22
,ALHIC2502,2026-04-30-11-36,22,tr,DC,10,25,1000,one asurface gounge in mifddle of face near idx,0.25,9,305,-10,28.99419922,147.3309141,16,12,173.9546875,10,0,0,19.17,29.059375,969.4921875,22
,ALHIC2502,2026-04-29-14-50,24,r,AC,10,25,1000,angled break at top,0.25,9,305,-10,36.56161328,159.3681328,16,12,714.6375,42,0,0,20.9,226.9875,765.4015625,22
,ALHIC2502,2026-04-29-15-06,24,r,DC,10,25,1000,angled break at top,0.25,9,305,-10,36.56161328,159.3681328,16,12,714.6375,42,0,0,20.9,226.9875,765.4015625,22
,ALHIC2502,2026-04-29-15-43,24,tr,AC,10,25,1000,,0.25,7,305,-10,42.06130859,148.8891445,16,12,676.309375,42,0,0,20.9,255.8921875,721.5515625,22
,ALHIC2502,2026-04-29-15-55,24,tr,DC,10,25,1000,,0.25,8,305,-10,42.06130859,148.8891445,16,12,676.309375,42,0,0,20.9,255.8921875,721.5515625,22
,ALHIC2502,2026-04-29-14-17,25,r,AC,10,25,1000,,0.25,8,305,-10,39.85964453,161.4006289,16,12,468.7828125,10,0,0,21.42,363.1359375,713.3734375,22
,ALHIC2502,2026-04-29-14-27,25,r,DC,10,25,1000,,0.25,9,305,-10,39.85964453,161.4006289,16,12,468.7828125,10,0,0,21.42,363.1359375,713.3734375,22
,ALHIC2502,2026-04-29-15-16,25,tr,AC,10,25,1000,,0.25,8,305,-10,29.94868359,149.6828945,16,12,247.5078125,10,0,0,21.42,140.3390625,465.090625,22
,ALHIC2502,2026-04-29-15-26,25,tr,DC,10,25,1000,,0.25,9,305,-10,29.94868359,149.6828945,16,12,247.5078125,10,0,0,21.42,140.3390625,465.090625,22
,ALHIC2502,2026-04-30-08-38,26,r,AC,10,25,1000,short. no rocks,0.25,8,305,-10,42.52862891,157.1843281,16,12,394.2328125,18,0,0,21.79,157.5125,484.559375,22
,ALHIC2502,2026-04-30-08-47,26,r,DC,10,25,1000,short. no rocks,0.25,9,305,-10,42.52862891,157.1843281,16,12,394.2328125,18,0,0,21.79,157.5125,484.559375,22
,ALHIC2502,2026-04-30-09-20,26,tr,AC,10,25,1000,idx bot. short run due to rough cut,0.25,8,305,-10,29.68724219,146.5882617,16,12,508.6109375,18,0,0,21.79,388.3765625,595.778125,22
,ALHIC2502,2026-04-30-09-27,26,tr,DC,10,25,1000,idx bot. short run due to rough cut,0.25,9,305,-10,29.68724219,146.5882617,16,12,508.6109375,18,0,0,21.79,388.3765625,595.778125,22
,ALHIC2502,2026-04-28-14-10,29,r,AC,10,25,1000,,0.25,8,305,-10,43.20530078,160.0457969,16,12,506.328125,10,0,0,23.71,367.6453125,749.8984375,22
,ALHIC2502,2026-04-28-14-23,29,r,DC,10,25,1000,,0.25,9,305,-10,43.20530078,160.0457969,16,12,506.328125,10,0,0,23.71,367.6453125,749.8984375,22
,ALHIC2502,2026-04-28-15-13,29,tr,AC,10,25,1000,2nd run - tried again after replaning,0.25,8,305,-10,33.41836328,149.2904844,16,12,418.69375,10,0,0,23.71,245.8703125,655.4796875,22
,ALHIC2502,2026-04-28-15-25,29,tr,DC,10,25,1000,2nd run - tried again after replaning,0.25,9,305,-10,33.41836328,149.2904844,16,12,418.69375,10,0,0,23.71,245.8703125,655.4796875,22
,ALHIC2502,2026-04-29-11-19,30,r,AC,10,25,1000,planar left groove across core,0.25,9,305,-10,35.46078125,162.0768047,16,12,202.6125,10,0,0,24.07,89.4234375,714.7890625,22
,ALHIC2502,2026-04-29-11-35,30,r,DC,10,25,1000,planar left groove across core,0.25,9,305,-10,35.46078125,162.0768047,16,12,202.6125,10,0,0,24.07,89.4234375,714.7890625,22
,ALHIC2502,2026-04-29-13-14,30,tr,AC,10,25,1000,,0.25,8,305,-10,31.31095703,150.9027891,16,12,225.2859375,10,0,0,24.07,110.6625,731.7515625,22
,ALHIC2502,2026-04-29-13-30,30,tr,DC,10,25,1000,,0.25,9,305,-10,31.31095703,150.9027891,16,12,225.2859375,10,0,0,24.07,110.6625,731.7515625,22
,ALHIC2502,2026-04-29-09-20,31,r,AC,10,25,1000,,0.25,9,305,-10,34.65562109,159.2857812,16,12,660.984375,82,0,0,24.69,42.6265625,875.046875,22
,ALHIC2502,2026-04-29-09-39,31,r,DC,10,25,1000,,0.25,9,305,-10,34.65562109,159.2857812,16,12,660.984375,82,0,0,24.69,42.6265625,875.046875,22
,ALHIC2502,2026-04-29-10-19,31,tr,AC,10,25,1000,,0.25,8,305,-10,28.35126172,149.2785781,16,12,667.590625,82,0,0,24.69,64.5453125,853.6015625,22
,ALHIC2502,2026-04-29-10-37,31,tr,DC,10,25,1000,,0.25,9,305,-10,28.35126172,149.2785781,16,12,667.590625,82,0,0,24.69,64.5453125,853.6015625,22
,ALHIC2502,2026-04-22-10-48,33,r,AC,10,25,1000,,0.25,8,305,-10,44.82901562,156.2129766,16,12,153.2015625,10,0,0,26.41,4.715625,934.6515625,22
,ALHIC2502,2026-04-22-11-07,33,r,DC,10,25,1000,,0.25,8,305,-10,44.82901562,156.2129766,16,12,153.2015625,10,0,0,26.41,4.715625,934.6515625,22
,ALHIC2502,2026-04-22-13-50,33,tr,AC,10,25,1000,rocks start 29 cm below index,0.25,8,305,-10,34.63280078,147.7689648,16,12,168.115625,10,0,0,26.41,35.7390625,955.26875,22
,ALHIC2502,2026-04-22-14-06,33,tr,DC,10,25,1000,rocks start 29 cm below index,0.25,8,305,-10,34.63280078,147.7689648,16,12,168.115625,10,0,0,26.41,35.7390625,955.26875,22
,ALHIC2502,2026-04-23-13-22,34,r,AC,10,25,1000,rocks,0.25,8,305,-10,37.46599219,148.0636445,16,12,219.5234375,10,0,0,27.31,107.184375,787.196875,22
,ALHIC2502,2026-04-23-13-39,34,r,DC,10,25,1000,rocks,0.25,8,305,-10,37.46599219,148.0636445,16,12,219.5234375,10,0,0,27.31,107.184375,787.196875,22
,ALHIC2502,2026-04-23-14-24,34,tr,AC,10,25,1000,,0.25,8,305,-10,26.64271484,136.7432812,16,12,195.8515625,10,0,0,27.31,94.6640625,783.7609375,22
,ALHIC2502,2026-04-24-14-47,34,tr,DC,10,25,1000,rerun,0.25,8,305,-10,32.813625,143.4673359,16,12,155.6796875,10,0,0,27.31,62.50625,745.0890625,22
,ALHIC2502,2026-04-23-10-05,38,r,AC,10,25,1000,rocks,0.25,8,305,-10,40.37707031,154.9271016,16,12,805.2265625,80,0,0,31.17,20.2796875,893.8921875,22
,ALHIC2502,2026-04-23-10-21,38,r,DC,10,25,1000,rocks,0.25,9,305,-10,40.37707031,154.9271016,16,12,805.2265625,80,0,0,31.17,20.2796875,893.8921875,22
,ALHIC2502,2026-04-23-12-14,38,tr,AC,10,25,1000,rocks ar surface marked with button,0.25,8,305,-10,34.36242969,148.1415312,16,12,890.7859375,80,0,0,31.17,98.2359375,970.5609375,22
,ALHIC2502,2026-04-23-12-31,38,tr,DC,10,25,1000,rocks ar surface marked with button,0.25,8,305,-10,34.36242969,148.1415312,16,12,890.7859375,80,0,0,31.17,98.2359375,970.5609375,22
,ALHIC2502,2026-04-23-12-42,39,r,AC,10,25,1000,rocks,0.25,8,305,-10,41.021,151.5035586,16,12,170.265625,10,0,0,32.07,24.7796875,948.534375,22
,ALHIC2502,2026-04-23-13-02,39,r,DC,10,25,1000,rocks,0.25,8,305,-10,41.021,151.5035586,16,12,170.265625,10,0,0,32.07,24.7796875,948.534375,22
,ALHIC2502,2026-04-23-13-50,39,tr,AC,10,25,1000,rocks,0.25,8,305,-10,33.72544531,143.8270039,16,12,193.2,10,0,0,32.07,36.33125,964.3875,22
,ALHIC2502,2026-04-23-14-11,39,tr,DC,10,25,1000,rocks,0.25,8,305,-10,33.72544531,143.8270039,16,12,193.2,10,0,0,32.07,36.33125,964.3875,22
,ALHIC2502,2026-04-23-15-15,41,r,AC,10,25,1000,,0.25,8,305,-10,36.55417187,153.0012656,16,12,167.446875,10,0,0,33.12,50.4046875,664.2890625,22
,ALHIC2502,2026-04-23-15-27,41,r,DC,10,25,1000,,0.25,9,305,-10,36.55417187,153.0012656,16,12,167.446875,10,0,0,33.12,50.4046875,664.2890625,22
,ALHIC2502,2026-04-24-12-34,41,tr,AC,10,25,1000,"lots of rocks, not at surface. Trying again after lucnh - dealing with regular crashes",0.25,8,305,-10,30.27808984,139.4757656,16,12,225.084375,10,0,0,33.12,93.9734375,761.2125,22
,ALHIC2502,2026-04-24-12-48,41,tr,DC,10,25,1000,lots of rocks,0.25,8,305,-10,30.27808984,139.4757656,16,12,225.084375,10,0,0,33.12,93.9734375,761.2125,22
,ALHIC2502,2026-04-27-11-02,47,r,AC,10,25,1000,rocks,0.25,8,305,-10,35.01330469,153.1863086,16,12,146.55,10,0,0,36.78,19.2,1010.298438,22
,ALHIC2502,2026-04-27-11-24,47,r,DC,10,25,1000,rocks,0.25,9,305,-10,35.01330469,153.1863086,16,12,146.55,10,0,0,36.78,19.2,1010.298438,22
,ALHIC2502,2026-04-27-13-49,47,tr,AC,10,25,1000,rocks - marked two at surface,0.25,8,305,-10,38.28107422,148.8469766,16,12,144.0640625,10,0,0,36.78,40.74375,971.4796875,22
,ALHIC2502,2026-04-27-14-10,47,tr,DC,10,25,1000,rocks - marked two at surface,0.25,8,305,-10,38.28107422,148.8469766,16,12,144.0640625,10,0,0,36.78,40.74375,971.4796875,22
,ALHIC2502,2026-04-21-09-02,51,r,AC,10,25,1000,,0.25,8,305,-10,43.76836719,158.7028711,16,12,165.1859375,10,0,0,40.65,34.671875,1066.770313,22
,ALHIC2502,2026-04-21-09-23,51,r,DC,10,25,1000,,0.25,9,305,-10,43.76836719,158.7028711,16,12,165.1859375,10,0,0,40.65,34.671875,1066.770313,22
